work_year,job_title,job_category,employee_residence,experience_level,employment_type,work_setting,company_location,company_size,salary_in_euros,cost_of_living,purchasing_power,job_field
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,87400,143.34,609.74,Data Analysis
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,133400,143.34,930.65,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,124200,143.34,866.47,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,71760,143.34,500.63,Data Engineering
2022,Data Engineer,Data Engineering,Spain,Senior,Full-time,In-person,Spain,M,67662,113.82,594.46,Data Engineering
2022,Data Engineer,Data Engineering,Spain,Senior,Full-time,In-person,Spain,M,33831,113.82,297.23,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,147200,143.34,1026.93,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,110400,143.34,770.2,Data Engineering
2022,AI Scientist,Machine Learning and AI,Colombia,Senior,Full-time,Remote,Colombia,L,115000,68.94,1668.12,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,87400,143.34,609.74,Data Engineering
2022,Data Scientist,Data Science and Research,Spain,Senior,Full-time,In-person,Spain,M,43497,113.82,382.16,Data Science
2022,Data Scientist,Data Science and Research,Spain,Senior,Full-time,In-person,Spain,M,34798,113.82,305.73,Data Science
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,106659,143.34,744.1,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,75132,143.34,524.15,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,161000,143.34,1123.2,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,128800,143.34,898.56,Data Science
2022,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,229540,143.34,1601.37,Data Science
2022,Research Engineer,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137862,143.34,961.78,Data Science
2022,Analytics Engineer,Leadership and Management,United States,Mid-level,Full-time,Remote,United States,M,112700,143.34,786.24,Data Engineering
2022,Analytics Engineer,Leadership and Management,United States,Mid-level,Full-time,Remote,United States,M,92000,143.34,641.83,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,229540,143.34,1601.37,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137862,143.34,961.78,Data Science
2022,Data Analyst,Data Analysis,United States,Entry-level,Full-time,In-person,United States,M,50600,143.34,353.01,Data Analysis
2022,Data Analyst,Data Analysis,United States,Entry-level,Full-time,In-person,United States,M,44160,143.34,308.08,Data Analysis
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,229540,143.34,1601.37,Data Science
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,137862,143.34,961.78,Data Science
2022,Computer Vision Engineer,Machine Learning and AI,France,Mid-level,Full-time,Remote,France,S,54130,135.27,400.16,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,174800,143.34,1219.48,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,110400,143.34,770.2,Data Engineering
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,116840,143.34,815.12,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,95680,143.34,667.5,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,193200,143.34,1347.84,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,138000,143.34,962.75,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,M,138000,143.34,962.75,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,193200,143.34,1347.84,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,119600,143.34,834.38,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,168130,143.34,1172.95,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,148580,143.34,1036.56,Data Science
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,94428,143.34,658.77,Data Analysis
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,60812,143.34,424.25,Data Analysis
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,193200,143.34,1347.84,Data Science
2022,Research Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,138000,143.34,962.75,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,182896,143.34,1275.96,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,In-person,United States,M,112792,143.34,786.88,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,119600,143.34,834.38,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,73600,143.34,513.46,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,125120,143.34,872.89,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,95680,143.34,667.5,Data Science
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,138000,143.34,962.75,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,92000,143.34,641.83,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,146280,143.34,1020.51,Data Science
2022,Data Scientist,Data Science and Research,United States,Executive,Full-time,Remote,United States,M,119600,143.34,834.38,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,197800,143.34,1379.94,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,138000,143.34,962.75,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,172040,143.34,1200.22,Data Engineering
2022,Data Engineer,Data Engineering,United States,Mid-level,Full-time,Remote,United States,M,140760,143.34,982.0,Data Engineering
2022,Machine Learning Engineer,Machine Learning and AI,Mexico,Senior,Full-time,Remote,Mexico,M,234600,74.69,3140.98,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,Mexico,Senior,Full-time,Remote,Mexico,M,170200,74.69,2278.75,Data Science
2022,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,396489,144.03,2752.82,Data Analysis
2022,Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,In-person,United Kingdom,M,50977,144.03,353.93,Data Analysis
2022,Data Analyst,Data Analysis,Spain,Senior,Full-time,In-person,Spain,M,46397,113.82,407.63,Data Analysis
2022,Data Analyst,Data Analysis,Spain,Senior,Full-time,In-person,Spain,M,36731,113.82,322.71,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,155480,143.34,1084.69,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,101752,143.34,709.86,Data Analysis
2022,BI Data Analyst,Data Analysis,Germany,Entry-level,Full-time,In-person,Germany,L,56062,127.47,439.81,Data Analysis
2022,BI Developer,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,128800,143.34,898.56,Data Analysis
2022,BI Developer,BI and Visualization,United States,Senior,Full-time,Remote,United States,M,110400,143.34,770.2,Data Analysis
2022,Data Analyst,Data Analysis,United States,Entry-level,Full-time,Hybrid,United States,L,46000,143.34,320.92,Data Analysis
2022,MLOps Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,123280,143.34,860.05,Data Science
2022,MLOps Engineer,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,114080,143.34,795.87,Data Science
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,153364,143.34,1069.93,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,In-person,United States,M,109480,143.34,763.78,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,114295,143.34,797.37,Data Science
2022,Data Scientist,Data Science and Research,United States,Entry-level,Full-time,In-person,United States,M,68576,143.34,478.41,Data Science
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,92000,143.34,641.83,Data Analysis
2022,Data Analyst,Data Analysis,United States,Mid-level,Full-time,Remote,United States,M,59800,143.34,417.19,Data Analysis
2022,AI Scientist,Machine Learning and AI,Canada,Entry-level,Full-time,Hybrid,Canada,L,184000,142.12,1294.68,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,202400,143.34,1412.03,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,134320,143.34,937.07,Data Engineering
2022,Data Engineer,Data Engineering,Spain,Senior,Full-time,In-person,Spain,M,62829,113.82,552.0,Data Engineering
2022,Data Specialist,Data Management and Strategy,United States,Senior,Full-time,In-person,United States,M,101200,143.34,706.01,Data Engineering
2022,Data Specialist,Data Management and Strategy,United States,Senior,Full-time,In-person,United States,M,64400,143.34,449.28,Data Engineering
2022,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,174800,143.34,1219.48,Data Engineering
2022,Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,Remote,United States,M,124200,143.34,866.47,Data Engineering
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,117760,143.34,821.54,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,74980,143.34,523.09,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,159160,143.34,1110.37,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,101200,143.34,706.01,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,176640,143.34,1232.31,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,In-person,United States,M,110400,143.34,770.2,Data Science
2022,Principal Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,Remote,United States,L,174800,143.34,1219.48,Data Science
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,178480,143.34,1245.15,Data Engineering
2022,Data Engineer,Data Engineering,United States,Senior,Full-time,Remote,United States,M,119048,143.34,830.53,Data Engineering
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,184920,143.34,1290.08,Data Analysis
2022,Data Analyst,Data Analysis,United States,Senior,Full-time,Remote,United States,M,82064,143.34,572.51,Data Analysis
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,151800,143.34,1059.02,Data Science
2022,Data Scientist,Data Science and Research,United States,Senior,Full-time,In-person,United States,M,115000,143.34,802.29,Data Science
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,211600,143.34,1476.21,Data Science
2022,Applied Scientist,Data Science and Research,United States,Senior,Full-time,Remote,United States,M,180320,143.34,1257.99,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,119600,143.34,834.38,Data Science
2022,Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,In-person,United States,M,82800,143.34,577.65,Data Science
2022,Machine Learning Researcher,Machine Learning and AI,United States,Mid-level,Full-time,Remote,United States,M,138000,143.34,962.75,Data Science
